Fetched from http://queue.taskcluster.net/v1/task/OBbSkwsJTSeXLGrGVO6ykw/artifacts/public/test_info/xulsummary.txt

Elements in namespace http://www.mozilla.org/keymaster/gatekeeper/there.is.only.xul
  986   label
  64    url("chrome://global/content/bindings/text.xml#text-base")
  55    url("chrome://global/content/bindings/popup.xml#popup")
  44    url("chrome://global/content/bindings/button.xml#button")
  26    url("chrome://global/content/bindings/menu.xml#menuitem-iconic")
  25    url("chrome://global/content/bindings/text.xml#label-control")
  25    url("chrome://global/content/bindings/toolbar.xml#toolbardecoration")
  24    url("chrome://global/content/bindings/general.xml#dropmarker")
  18    url("chrome://global/content/bindings/menu.xml#menu")
  16    url("chrome://global/content/bindings/popup.xml#arrowpanel")
  16    url("chrome://global/content/bindings/text.xml#text-link")
  16    url("chrome://global/content/bindings/checkbox.xml#checkbox")
  14    url("chrome://global/content/bindings/button.xml#menu")
  10    url("chrome://global/content/bindings/notification.xml#popup-notification")
  8     url("chrome://global/content/bindings/popup.xml#tooltip")
  8     url("chrome://browser/content/places/menu.xml#places-popup-base")
  7     url("chrome://global/content/bindings/menu.xml#menu-menubar")
  6     url("chrome://global/content/bindings/general.xml#deck")
  6     url("chrome://global/content/bindings/toolbarbutton.xml#menu")
  5     url("chrome://global/content/bindings/stringbundle.xml#stringbundle")
  4     url("chrome://global/content/bindings/popup.xml#popup-scrollbars")
  4     url("chrome://global/content/bindings/menu.xml#menu-iconic")
  3     url("chrome://global/content/bindings/popup.xml#panel")
  3     url("chrome://global/content/bindings/menulist.xml#menulist")
  3     url("chrome://global/content/bindings/textbox.xml#input-box")
  3     url("chrome://global/content/platformHTMLBindings.xml#inputFields")
  3     url("chrome://global/content/bindings/radio.xml#radio")
  3     url("chrome://browser/content/customizableui/toolbar.xml#toolbar")
  3     url("chrome://browser/content/tabbrowser.xml#tabbrowser-alltabs-popup")
  3     url("chrome://global/content/bindings/notification.xml#notificationbox")
  2     url("chrome://global/content/bindings/autocomplete.xml#autocomplete-richlistbox")
  2     url("chrome://browser/content/search/search.xml#search-one-offs")
  2     url("chrome://browser/content/browser-tabPreviews.xml#ctrlTab-preview")
  2     url("chrome://global/content/bindings/textbox.xml#textbox")
  1     url("chrome://global/content/bindings/general.xml#root-element")
  1     url("chrome://global/content/bindings/stringbundle.xml#stringbundleset")
  1     url("chrome://global/content/bindings/autocomplete.xml#autocomplete-rich-result-popup")
  1     url("chrome://browser/content/search/search.xml#browser-search-autocomplete-result-popup")
  1     url("chrome://global/content/bindings/autocomplete.xml#autocomplete-tree")
  1     url("chrome://global/content/bindings/tree.xml#treecols")
  1     url("chrome://global/content/bindings/tree.xml#treecol")
  1     url("chrome://global/content/bindings/tree.xml#columnpicker")
  1     url("chrome://global/content/bindings/autocomplete.xml#autocomplete-treerows")
  1     url("chrome://global/content/bindings/autocomplete.xml#autocomplete-treebody")
  1     url("chrome://global/content/bindings/scrollbar.xml#scrollbar")
  1     url("chrome://global/content/bindings/scrollbar.xml#thumb")
  1     url("chrome://browser/content/urlbarBindings.xml#urlbar-rich-result-popup")
  1     url("chrome://global/content/bindings/menulist.xml#menulist-popuponly")
  1     url("chrome://browser/content/urlbarBindings.xml#addon-progress-notification")
  1     url("chrome://global/content/bindings/progressmeter.xml#progressmeter")
  1     url("chrome://global/content/bindings/radio.xml#radiogroup")
  1     url("chrome://global/content/bindings/general.xml#windowdragbox")
  1     url("chrome://global/content/bindings/toolbar.xml#toolbox")
  1     url("chrome://browser/content/customizableui/toolbar.xml#toolbar-menubar-autohide")
  1     url("chrome://global/content/bindings/toolbar.xml#menubar")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser-tabs")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser-arrowscrollbox")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser-tab")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser-close-tab-button")
  1     url("chrome://browser/content/urlbarBindings.xml#urlbar")
  1     url("chrome://browser/content/downloads/download.xml#download-toolbarbutton")
  1     url("chrome://global/content/bindings/toolbarbutton.xml#toolbarbutton-badged")
  1     url("chrome://global/content/bindings/browser.xml#browser")
  1     url("chrome://global/content/bindings/splitter.xml#splitter")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser")
  1     url("chrome://global/content/bindings/tabbox.xml#tabbox")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser-tabpanels")
  1     url("chrome://browser/content/tabbrowser.xml#tabbrowser-remote-browser")
  1     url("chrome://browser/content/tabbrowser.xml#statuspanel")
  1     url("chrome://global/content/bindings/notification.xml#notification")
XBL bindings as JSON
{
  "text-label": 825,
  "menuitem": 217,
  "autorepeatbutton": 132,
  "toolbarbutton": 99,
  "scrollbox": 74,
  "arrowscrollbox": 66,
  "text-base": 64,
  "popup": 55,
  "button": 44,
  "menuitem-iconic": 26,
  "label-control": 25,
  "toolbardecoration": 25,
  "dropmarker": 24,
  "menu": 6,
  "arrowpanel": 16,
  "text-link": 16,
  "checkbox": 16,
  "popup-notification": 10,
  "tooltip": 8,
  "places-popup-base": 8,
  "menu-menubar": 7,
  "deck": 6,
  "stringbundle": 5,
  "popup-scrollbars": 4,
  "menu-iconic": 4,
  "panel": 3,
  "menulist": 3,
  "input-box": 3,
  "inputFields": 3,
  "radio": 3,
  "toolbar": 3,
  "tabbrowser-alltabs-popup": 3,
  "notificationbox": 3,
  "autocomplete-richlistbox": 2,
  "search-one-offs": 2,
  "ctrlTab-preview": 2,
  "textbox": 2,
  "root-element": 1,
  "stringbundleset": 1,
  "autocomplete-rich-result-popup": 1,
  "browser-search-autocomplete-result-popup": 1,
  "autocomplete-tree": 1,
  "treecols": 1,
  "treecol": 1,
  "columnpicker": 1,
  "autocomplete-treerows": 1,
  "autocomplete-treebody": 1,
  "scrollbar": 1,
  "thumb": 1,
  "urlbar-rich-result-popup": 1,
  "menulist-popuponly": 1,
  "addon-progress-notification": 1,
  "progressmeter": 1,
  "radiogroup": 1,
  "windowdragbox": 1,
  "toolbox": 1,
  "toolbar-menubar-autohide": 1,
  "menubar": 1,
  "tabbrowser-tabs": 1,
  "tabbrowser-arrowscrollbox": 1,
  "tabbrowser-tab": 1,
  "tabbrowser-close-tab-button": 1,
  "urlbar": 1,
  "download-toolbarbutton": 1,
  "toolbarbutton-badged": 1,
  "browser": 1,
  "splitter": 1,
  "tabbrowser": 1,
  "tabbox": 1,
  "tabbrowser-tabpanels": 1,
  "tabbrowser-remote-browser": 1,
  "statuspanel": 1,
  "notification": 1
}
